GISJOIN,STATEFP,COUNTYFP,TRACTCE,pov_fam_5_17,nonpov_fam_5_17,tot_fam_5_17,Percent_Pov_Fam5_17
G3600610012700,36,61,12700,10,139,149,0.067114092
G3600610012800,36,61,12800,36,428,464,0.077586204
G3600610012900,36,61,12900,0,152,152,0
G3600610013000,36,61,13000,0,256,256,0
G3600610013100,36,61,13100,0,27,27,0
G3600610013200,36,61,13200,0,377,377,0
G3600610013300,36,61,13300,0,117,117,0
G3600610013400,36,61,13400,314,555,869,0.36133486
G3600610013500,36,61,13500,67,144,211,0.31753555
G3600610013600,36,61,13600,0,906,906,0
G3600610013700,36,61,13700,60,312,372,0.16129032
G3600610013800,36,61,13800,0,538,538,0
G3600610013900,36,61,13900,0,85,85,0
G3600610014000,36,61,14000,80,518,598,0.13377926
G3600610014200,36,61,14200,49,376,425,0.11529412
G3600610014300,36,61,14300,0,0,0,-99
G3600610014401,36,61,14401,0,421,421,0
G3600610014402,36,61,14402,0,403,403,0
G3600610014500,36,61,14500,0,222,222,0
G3600610014601,36,61,14601,0,214,214,0
G3600610014602,36,61,14602,24,369,393,0.061068702
G3600610014700,36,61,14700,5,106,111,0.045045044
G3600610014801,36,61,14801,13,223,236,0.055084746
G3600610014802,36,61,14802,13,578,591,0.021996615
G3600610014900,36,61,14900,40,360,400,0.1
G3600610015001,36,61,15001,50,188,238,0.21008404
G3600610015002,36,61,15002,27,495,522,0.05172414
G3600610015100,36,61,15100,171,260,431,0.39675173
G3600610015200,36,61,15200,46,446,492,0.093495935
G3600610015300,36,61,15300,0,474,474,0
G3600610015400,36,61,15400,0,981,981,0
G3600610015500,36,61,15500,50,565,615,0.08130081
G3600610015601,36,61,15601,60,165,225,0.26666668
G3600610015602,36,61,15602,52,137,189,0.27513227
G3600610015700,36,61,15700,0,442,442,0
G3600610015801,36,61,15801,45,408,453,0.099337749
G3600610015802,36,61,15802,7,171,178,0.039325844
G3600610015900,36,61,15900,0,512,512,0
G3600610016001,36,61,16001,8,483,491,0.01629328
G3600610016002,36,61,16002,0,199,199,0
G3600610016100,36,61,16100,0,339,339,0
G3600610016200,36,61,16200,487,462,949,0.51317173
G3600610016300,36,61,16300,31,412,443,0.069977425
G3600610016400,36,61,16400,173,408,581,0.29776248
G3600610016500,36,61,16500,0,424,424,0
G3600610016600,36,61,16600,123,411,534,0.23033708
G3600610016700,36,61,16700,58,494,552,0.10507246
G3600610016800,36,61,16800,224,277,501,0.4471058
G3600610016900,36,61,16900,0,547,547,0
G3600610017000,36,61,17000,192,404,596,0.32214764
G3600610017100,36,61,17100,0,587,587,0
G3600610017200,36,61,17200,195,459,654,0.29816514
G3600610017300,36,61,17300,0,279,279,0
G3600610017401,36,61,17401,208,273,481,0.43243244
G3600610017402,36,61,17402,70,131,201,0.3482587
G3600610017500,36,61,17500,0,890,890,0
G3600610017700,36,61,17700,329,535,864,0.38078704
G3600610017800,36,61,17800,139,213,352,0.39488637
G3600610017900,36,61,17900,193,563,756,0.25529101
G3600610018000,36,61,18000,227,587,814,0.27886978
G3600610018100,36,61,18100,32,571,603,0.053067993
G3600610018200,36,61,18200,613,420,1033,0.59341723
G3600610018300,36,61,18300,0,405,405,0
G3600610018400,36,61,18400,297,481,778,0.38174808
G3600610018500,36,61,18500,0,340,340,0
G3600610018600,36,61,18600,326,382,708,0.46045199
G3600610018700,36,61,18700,100,509,609,0.16420361
G3600610018800,36,61,18800,91,268,359,0.25348189
G3600610018900,36,61,18900,291,650,941,0.3092455
G3600610019000,36,61,19000,51,280,331,0.15407854
G3600610019100,36,61,19100,80,488,568,0.14084508
G3600610019200,36,61,19200,394,252,646,0.60990715
G3600610019300,36,61,19300,169,374,543,0.31123388
G3600610019400,36,61,19400,298,244,542,0.54981548
G3600610019500,36,61,19500,12,560,572,0.020979021
G3600610019600,36,61,19600,117,181,298,0.39261746
G3600610019701,36,61,19701,20,21,41,0.48780489
G3600610019702,36,61,19702,36,71,107,0.33644861
G3600610019800,36,61,19800,18,123,141,0.12765957
G3600610019900,36,61,19900,0,368,368,0
G3600610020000,36,61,20000,16,233,249,0.064257026
G3600610020101,36,61,20101,0,58,58,0
G3600610020102,36,61,20102,107,286,393,0.27226463
G3600610020300,36,61,20300,0,34,34,0
G3600610020500,36,61,20500,0,237,237,0
G3600610020600,36,61,20600,35,187,222,0.15765765
G3600610020701,36,61,20701,0,99,99,0
G3600610020800,36,61,20800,205,262,467,0.43897218
G3600610020901,36,61,20901,183,221,404,0.4529703
G3600610021000,36,61,21000,422,531,953,0.44281217
G3600610021100,36,61,21100,68,540,608,0.1118421
G3600610021200,36,61,21200,0,292,292,0
G3600610021303,36,61,21303,191,217,408,0.46813726
G3600610021400,36,61,21400,47,39,86,0.54651165
G3600610021500,36,61,21500,104,296,400,0.25999999
G3600610021600,36,61,21600,90,585,675,0.13333334
G3600610021703,36,61,21703,0,0,0,-99
G3600610021800,36,61,21800,219,228,447,0.48993289
G3600610021900,36,61,21900,396,217,613,0.64600325
G3600610022000,36,61,22000,120,280,400,0.30000001
G3600610022102,36,61,22102,16,138,154,0.1038961
G3600610022200,36,61,22200,145,143,288,0.50347221
G3600610022301,36,61,22301,248,367,615,0.40325204
G3600610022302,36,61,22302,93,181,274,0.33941606
G3600610022400,36,61,22400,579,400,979,0.59141982
G3600610022500,36,61,22500,207,665,872,0.23738532
G3600610022600,36,61,22600,205,217,422,0.485782
G3600610022700,36,61,22700,76,350,426,0.17840375
G3600610022800,36,61,22800,158,356,514,0.30739298
G3600610022900,36,61,22900,289,394,683,0.42313322
G3600610023000,36,61,23000,155,549,704,0.22017045
G3600610023100,36,61,23100,119,396,515,0.23106796
G3600610023200,36,61,23200,212,532,744,0.28494623
G3600610023300,36,61,23300,262,289,551,0.47549909
G3600610023400,36,61,23400,210,262,472,0.44491526
G3600610023501,36,61,23501,409,212,621,0.65861511
G3600610023502,36,61,23502,35,129,164,0.21341464
G3600610023600,36,61,23600,47,531,578,0.081314877
G3600610023700,36,61,23700,145,460,605,0.23966943
G3600610023801,36,61,23801,69,427,496,0.1391129
G3600610023802,36,61,23802,13,78,91,0.14285715
G3600610023900,36,61,23900,118,156,274,0.43065694
G3600610024000,36,61,24000,0,0,0,-99
G3600610024100,36,61,24100,209,316,525,0.39809525
G3600610024200,36,61,24200,228,315,543,0.41988951
G3600610024301,36,61,24301,153,144,297,0.5151515
G3600610024302,36,61,24302,676,466,1142,0.59194398
G3600610024500,36,61,24500,474,557,1031,0.45974782
G3600610024700,36,61,24700,193,431,624,0.30929488
G3600610024900,36,61,24900,39,76,115,0.33913043
G3600610025100,36,61,25100,75,132,207,0.36231884
G3600610025300,36,61,25300,210,471,681,0.30837005
G3600610025500,36,61,25500,30,151,181,0.16574585
G3600610025700,36,61,25700,46,422,468,0.0982906
G3600610025900,36,61,25900,138,242,380,0.3631579
G3600610026100,36,61,26100,416,713,1129,0.36846766
G3600610026300,36,61,26300,427,326,753,0.56706506
G3600610026500,36,61,26500,138,298,436,0.31651375
G3600610026700,36,61,26700,57,71,128,0.4453125
G3600610026900,36,61,26900,188,463,651,0.28878647
G3600610027100,36,61,27100,341,478,819,0.41636142
G3600610027300,36,61,27300,126,371,497,0.25352111
G3600610027500,36,61,27500,55,289,344,0.15988372
G3600610027700,36,61,27700,365,247,612,0.59640521
G3600610027900,36,61,27900,225,650,875,0.25714287
G3600610028100,36,61,28100,0,208,208,0
G3600610028300,36,61,28300,120,577,697,0.17216642
G3600610028500,36,61,28500,299,356,655,0.45648855
G3600610028700,36,61,28700,64,269,333,0.1921922
G3600610029100,36,61,29100,394,860,1254,0.31419459
G3600610029300,36,61,29300,545,465,1010,0.53960395
G3600610029500,36,61,29500,162,435,597,0.27135679
G3600610029700,36,61,29700,0,0,0,-99
G3600610029900,36,61,29900,187,310,497,0.37625754
G3600610030300,36,61,30300,124,262,386,0.32124352
G3600610030700,36,61,30700,0,210,210,0
G3600610030900,36,61,30900,389,648,1037,0.37512055
G3600610031100,36,61,31100,0,0,0,-99
G3600610031703,36,61,31703,30,635,665,0.045112781
G3600610031704,36,61,31704,56,634,690,0.08115942
G3600610031900,36,61,31900,0,0,0,-99
G3600630020100,36,63,20100,79,206,285,0.27719298
G3600630020200,36,63,20200,307,84,391,0.78516626
G3600630020300,36,63,20300,89,133,222,0.4009009
G3600630020400,36,63,20400,61,91,152,0.40131578
G3600630020500,36,63,20500,87,51,138,0.63043481
G3600630020600,36,63,20600,24,109,133,0.18045112
G3600630020700,36,63,20700,203,158,361,0.56232685
G3600630020900,36,63,20900,257,112,369,0.69647694
G3600630021000,36,63,21000,73,109,182,0.40109891
G3600630021100,36,63,21100,49,57,106,0.46226415
G3600630021200,36,63,21200,0,106,106,0
G3600630021300,36,63,21300,77,101,178,0.43258426
G3600630021400,36,63,21400,46,125,171,0.26900584
G3600630021700,36,63,21700,189,265,454,0.41629955
G3600630022000,36,63,22000,82,261,343,0.23906706
G3600630022100,36,63,22100,40,247,287,0.13937283
G3600630022200,36,63,22200,43,245,288,0.14930555
G3600630022300,36,63,22300,33,207,240,0.1375
G3600630022401,36,63,22401,0,174,174,0
G3600630022500,36,63,22500,14,176,190,0.073684208
G3600630022601,36,63,22601,71,217,288,0.24652778
G3600630022602,36,63,22602,42,367,409,0.10268949
G3600630022702,36,63,22702,14,575,589,0.023769099
G3600630022711,36,63,22711,15,1023,1038,0.014450867
G3600630022712,36,63,22712,0,636,636,0
G3600630022803,36,63,22803,0,253,253,0
G3600630022804,36,63,22804,20,300,320,0.0625
G3600630022901,36,63,22901,0,135,135,0
G3600630022902,36,63,22902,17,159,176,0.096590906
G3600630023001,36,63,23001,12,132,144,0.083333336
G3600630023100,36,63,23100,23,142,165,0.13939394
G3600630023200,36,63,23200,52,176,228,0.22807017
G3600630023300,36,63,23300,156,396,552,0.28260869
G3600630023401,36,63,23401,106,505,611,0.17348608
G3600630023402,36,63,23402,30,383,413,0.072639227
G3600630023404,36,63,23404,10,584,594,0.016835017
G3600630023405,36,63,23405,43,254,297,0.14478114
G3600630023500,36,63,23500,108,139,247,0.43724698
G3600630023600,36,63,23600,116,312,428,0.27102804
G3600630023700,36,63,23700,9,50,59,0.15254237
G3600630023800,36,63,23800,69,286,355,0.1943662
G3600630023901,36,63,23901,22,427,449,0.048997771
G3600630023902,36,63,23902,0,416,416,0
G3600630024001,36,63,24001,127,526,653,0.19448699
G3600630024002,36,63,24002,18,194,212,0.084905662
G3600630024101,36,63,24101,34,348,382,0.089005239
G3600630024102,36,63,24102,50,288,338,0.147929
G3600630024201,36,63,24201,90,553,643,0.1399689
G3600630024202,36,63,24202,85,250,335,0.25373134
G3600630024301,36,63,24301,17,76,93,0.1827957
G3600630024302,36,63,24302,79,430,509,0.15520629
G3600630024303,36,63,24303,34,539,573,0.059336822
G3600630024401,36,63,24401,6,273,279,0.021505376
G3600630024404,36,63,24404,18,287,305,0.059016392
G3600630024405,36,63,24405,26,487,513,0.050682262
G3600630024406,36,63,24406,0,177,177,0
G3600630024501,36,63,24501,9,327,336,0.026785715
G3600630024502,36,63,24502,32,204,236,0.13559322
G3600630024600,36,63,24600,17,472,489,0.034764826
G3600630940001,36,63,940001,45,81,126,0.35714287
G3600630940100,36,63,940100,0,0,0,-99
G3600630990000,36,63,990000,0,0,0,-99
G3600650020102,36,65,20102,55,44,99,0.55555558
G3600650020300,36,65,20300,44,13,57,0.7719298
G3600650020705,36,65,20705,42,170,212,0.1981132
G3600650020802,36,65,20802,264,364,628,0.42038217
G3600650020803,36,65,20803,229,134,363,0.63085401
G3600650020900,36,65,20900,127,60,187,0.67914438
G3600650021000,36,65,21000,116,74,190,0.61052632
G3600650021101,36,65,21101,56,83,139,0.40287769
G3600650021102,36,65,21102,181,100,281,0.64412808
G3600650021103,36,65,21103,43,71,114,0.37719297
G3600650021201,36,65,21201,104,88,192,0.54166669
G3600650021202,36,65,21202,293,157,450,0.65111113
G3600650021301,36,65,21301,64,137,201,0.31840795
G3600650021302,36,65,21302,115,229,344,0.33430234
G3600650021303,36,65,21303,0,168,168,0
G3600650021401,36,65,21401,141,137,278,0.50719422
G3600650021402,36,65,21402,112,87,199,0.56281406
G3600650021500,36,65,21500,162,175,337,0.48071218
G3600650021601,36,65,21601,43,438,481,0.089397088
G3600650021602,36,65,21602,0,98,98,0
G3600650021701,36,65,21701,0,181,181,0
G3600650021702,36,65,21702,25,186,211,0.11848341
G3600650021900,36,65,21900,85,170,255,0.33333334
G3600650022000,36,65,22000,174,175,349,0.49856734
G3600650022100,36,65,22100,66,236,302,0.21854305
G3600650022200,36,65,22200,0,286,286,0
G3600650022400,36,65,22400,33,194,227,0.14537445
G3600650022500,36,65,22500,97,218,315,0.30793652
G3600650022701,36,65,22701,0,164,164,0
G3600650022702,36,65,22702,48,245,293,0.16382253
G3600650022800,36,65,22800,14,233,247,0.056680162
G3600650023000,36,65,23000,37,624,661,0.055975795
G3600650023200,36,65,23200,28,454,482,0.058091287
G3600650023300,36,65,23300,32,181,213,0.15023474
G3600650023400,36,65,23400,64,420,484,0.1322314
G3600650023501,36,65,23501,0,256,256,0
G3600650023502,36,65,23502,11,411,422,0.02606635
G3600650023702,36,65,23702,71,281,352,0.20170455
G3600650023901,36,65,23901,5,258,263,0.019011406
G3600650023902,36,65,23902,18,229,247,0.072874494
G3600650024000,36,65,24000,29,438,467,0.062098499
G3600650024101,36,65,24101,35,60,95,0.36842105
G3600650024102,36,65,24102,30,216,246,0.12195122
G3600650024200,36,65,24200,111,344,455,0.24395604
G3600650024301,36,65,24301,0,242,242,0
G3600650024302,36,65,24302,11,333,344,0.031976745
G3600650024303,36,65,24303,45,189,234,0.1923077
G3600650024400,36,65,24400,41,321,362,0.11325967
G3600650024500,36,65,24500,132,475,607,0.21746293
G3600650024700,36,65,24700,164,550,714,0.22969188
G3600650024800,36,65,24800,19,270,289,0.065743946
G3600650024900,36,65,24900,55,474,529,0.10396975
G3600650025001,36,65,25001,36,217,253,0.14229248
G3600650025002,36,65,25002,30,304,334,0.089820363
G3600650025003,36,65,25003,8,114,122,0.065573767
G3600650025100,36,65,25100,44,177,221,0.19909503
G3600650025200,36,65,25200,18,219,237,0.075949363
G3600650025300,36,65,25300,26,675,701,0.037089873
G3600650025400,36,65,25400,13,503,516,0.025193799
G3600650025500,36,65,25500,17,345,362,0.046961326
G3600650025600,36,65,25600,23,340,363,0.063360885
G3600650025700,36,65,25700,27,168,195,0.13846155
G3600650025800,36,65,25800,29,103,132,0.21969697
G3600650025900,36,65,25900,0,0,0,-99
G3600650026100,36,65,26100,4,220,224,0.017857144
G3600650026200,36,65,26200,27,614,641,0.042121686
G3600650026300,36,65,26300,58,248,306,0.18954249
G3600650026400,36,65,26400,424,261,685,0.61897808
G3600650026500,36,65,26500,0,0,0,-99
G3600650026600,36,65,26600,0,0,0,-99
G3600650026700,36,65,26700,107,353,460,0.23260869
G3600650980002,36,65,980002,0,0,0,-99
G3600650980003,36,65,980003,0,0,0,-99
G3600650980100,36,65,980100,0,0,0,-99
G3600670000100,36,67,100,26,4,30,0.86666667
G3600670000200,36,67,200,178,120,298,0.59731543
G3600670000300,36,67,300,29,94,123,0.23577236
G3600670000400,36,67,400,108,166,274,0.3941606
G3600670000501,36,67,501,94,121,215,0.43720931
G3600670000600,36,67,600,176,226,402,0.43781096
G3600670000700,36,67,700,27,106,133,0.20300752
G3600670000800,36,67,800,89,226,315,0.2825397
G3600670000900,36,67,900,71,127,198,0.35858586
G3600670001000,36,67,1000,162,292,454,0.35682818
G3600670001400,36,67,1400,201,133,334,0.60179639
G3600670001500,36,67,1500,246,183,429,0.57342654
G3600670001600,36,67,1600,33,37,70,0.47142857
G3600670001701,36,67,1701,123,80,203,0.60591131
G3600670001702,36,67,1702,26,158,184,0.14130434
G3600670001800,36,67,1800,43,104,147,0.29251701
G3600670001900,36,67,1900,27,193,220,0.12272727
G3600670002000,36,67,2000,56,166,222,0.25225225
G3600670002101,36,67,2101,256,123,379,0.67546177
G3600670002300,36,67,2300,35,32,67,0.52238804
G3600670002400,36,67,2400,159,91,250,0.63599998
G3600670002700,36,67,2700,47,73,120,0.39166668
G3600670002901,36,67,2901,44,117,161,0.27329192
G3600670003000,36,67,3000,142,48,190,0.7473684
G3600670003200,36,67,3200,33,8,41,0.80487806
G3600670003400,36,67,3400,23,63,86,0.26744187
G3600670003500,36,67,3500,155,39,194,0.79896909
G3600670003601,36,67,3601,115,197,312,0.36858973
G3600670003602,36,67,3602,40,135,175,0.22857143
G3600670003800,36,67,3800,109,106,215,0.50697672
G3600670003900,36,67,3900,294,160,454,0.64757711
G3600670004000,36,67,4000,80,137,217,0.36866361
G3600670004200,36,67,4200,239,135,374,0.63903743
G3600670004301,36,67,4301,40,29,69,0.57971013
G3600670004302,36,67,4302,8,11,19,0.42105263
G3600670004400,36,67,4400,0,34,34,0
G3600670004500,36,67,4500,0,153,153,0
G3600670004600,36,67,4600,79,231,310,0.25483871
G3600670004800,36,67,4800,30,58,88,0.34090909
G3600670004900,36,67,4900,101,70,171,0.59064329
G3600670005000,36,67,5000,59,208,267,0.22097379
G3600670005100,36,67,5100,179,132,311,0.57556272
G3600670005200,36,67,5200,112,120,232,0.48275861
G3600670005300,36,67,5300,125,105,230,0.54347825
G3600670005400,36,67,5400,182,168,350,0.51999998
G3600670005500,36,67,5500,105,146,251,0.41832671
G3600670005601,36,67,5601,12,112,124,0.096774191
G3600670005602,36,67,5602,0,3,3,0
G3600670005700,36,67,5700,43,170,213,0.20187794
G3600670005800,36,67,5800,150,147,297,0.50505048
G3600670005900,36,67,5900,62,124,186,0.33333334
G3600670006000,36,67,6000,81,268,349,0.2320917
G3600670006101,36,67,6101,119,252,371,0.32075471
G3600670006102,36,67,6102,60,36,96,0.625
G3600670006103,36,67,6103,18,195,213,0.084507041
G3600670010100,36,67,10100,22,323,345,0.063768119
G3600670010200,36,67,10200,53,415,468,0.11324786
G3600670010301,36,67,10301,60,521,581,0.10327023
G3600670010321,36,67,10321,22,338,360,0.061111111
G3600670010322,36,67,10322,26,504,530,0.049056605
G3600670010400,36,67,10400,27,486,513,0.052631579
G3600670010500,36,67,10500,52,198,250,0.208
G3600670010600,36,67,10600,6,242,248,0.024193548
G3600670010700,36,67,10700,10,152,162,0.061728396
G3600670010800,36,67,10800,55,296,351,0.15669516
G3600670010900,36,67,10900,24,167,191,0.12565444
G3600670011011,36,67,11011,0,260,260,0
G3600670011012,36,67,11012,16,252,268,0.059701491
G3600670011021,36,67,11021,2,381,383,0.005221932
G3600670011022,36,67,11022,82,253,335,0.24477611
G3600670011101,36,67,11101,74,542,616,0.12012987
G3600670011102,36,67,11102,106,334,440,0.24090908
G3600670011201,36,67,11201,73,308,381,0.19160105
G3600670011202,36,67,11202,23,522,545,0.042201836
G3600670011231,36,67,11231,63,426,489,0.12883435
G3600670011232,36,67,11232,104,379,483,0.21532091
G3600670011241,36,67,11241,10,288,298,0.033557046
G3600670011242,36,67,11242,107,748,855,0.1251462
G3600670011300,36,67,11300,0,252,252,0
G3600670011401,36,67,11401,142,551,693,0.20490621
G3600670011402,36,67,11402,9,343,352,0.025568182
G3600670011500,36,67,11500,43,594,637,0.067503922
G3600670011600,36,67,11600,17,554,571,0.02977233
G3600670011700,36,67,11700,21,244,265,0.079245284
G3600670011800,36,67,11800,52,477,529,0.098298676
G3600670011900,36,67,11900,0,366,366,0
G3600670012000,36,67,12000,97,491,588,0.16496599
G3600670012100,36,67,12100,21,442,463,0.045356371
G3600670012200,36,67,12200,9,124,133,0.067669176
G3600670012300,36,67,12300,54,281,335,0.16119403
G3600670012400,36,67,12400,10,392,402,0.024875622
G3600670012500,36,67,12500,10,367,377,0.026525199
G3600670012600,36,67,12600,0,569,569,0
G3600670012700,36,67,12700,14,117,131,0.10687023
G3600670012800,36,67,12800,6,179,185,0.032432433
G3600670012900,36,67,12900,76,167,243,0.31275719
G3600670013000,36,67,13000,42,238,280,0.15000001
G3600670013100,36,67,13100,20,361,381,0.052493438
G3600670013200,36,67,13200,0,254,254,0
G3600670013300,36,67,13300,14,155,169,0.082840234
G3600670013400,36,67,13400,12,449,461,0.026030369
G3600670013500,36,67,13500,46,390,436,0.10550459
G3600670013600,36,67,13600,0,333,333,0
G3600670013701,36,67,13701,76,317,393,0.19338423
G3600670013800,36,67,13800,0,140,140,0
G3600670013900,36,67,13900,52,349,401,0.12967581
G3600670014000,36,67,14000,78,370,448,0.17410715
G3600670014200,36,67,14200,89,219,308,0.28896105
G3600670014300,36,67,14300,51,325,376,0.1356383
G3600670014400,36,67,14400,8,220,228,0.03508772
G3600670014500,36,67,14500,36,285,321,0.11214953
G3600670014600,36,67,14600,79,311,390,0.20256411
G3600670014700,36,67,14700,13,724,737,0.017639078
G3600670014800,36,67,14800,22,299,321,0.068535827
G3600670014900,36,67,14900,4,171,175,0.022857143
G3600670015000,36,67,15000,27,478,505,0.053465348
G3600670015100,36,67,15100,31,619,650,0.047692306
G3600670015201,36,67,15201,0,236,236,0
G3600670015202,36,67,15202,0,583,583,0
G3600670015203,36,67,15203,30,364,394,0.076142132
G3600670015400,36,67,15400,41,492,533,0.07692308
G3600670015500,36,67,15500,23,192,215,0.10697675
G3600670015601,36,67,15601,92,266,358,0.25698325
G3600670015700,36,67,15700,46,693,739,0.062246278
G3600670015800,36,67,15800,29,490,519,0.055876687
G3600670016001,36,67,16001,0,306,306,0
G3600670016002,36,67,16002,10,378,388,0.025773196
G3600670016100,36,67,16100,0,276,276,0
G3600670016200,36,67,16200,25,174,199,0.12562814
G3600670016300,36,67,16300,0,693,693,0
G3600670016400,36,67,16400,11,402,413,0.026634382
G3600670016501,36,67,16501,12,203,215,0.055813953
G3600670016502,36,67,16502,30,438,468,0.064102568
G3600670016600,36,67,16600,10,445,455,0.021978023
G3600670016700,36,67,16700,0,263,263,0
G3600670016801,36,67,16801,12,143,155,0.077419356
G3600670016802,36,67,16802,51,247,298,0.17114094
G3600670016901,36,67,16901,23,289,312,0.073717952
G3600670016902,36,67,16902,31,215,246,0.12601626
G3600670940000,36,67,940000,0,0,0,-99
G3600690050101,36,69,50101,0,370,370,0
G3600690050102,36,69,50102,15,1235,1250,0.012
G3600690050201,36,69,50201,176,592,768,0.22916667
G3600690050202,36,69,50202,42,857,899,0.046718575
G3600690050301,36,69,50301,9,439,448,0.020089285
G3600690050302,36,69,50302,71,437,508,0.13976377
G3600690050400,36,69,50400,77,643,720,0.10694444
G3600690050500,36,69,50500,75,573,648,0.11574074
G3600690050601,36,69,50601,45,474,519,0.0867052
G3600690050602,36,69,50602,63,330,393,0.16030534
G3600690050800,36,69,50800,69,271,340,0.20294118
G3600690050900,36,69,50900,0,195,195,0
G3600690051000,36,69,51000,46,116,162,0.28395063
G3600690051100,36,69,51100,47,151,198,0.23737374
G3600690051200,36,69,51200,33,314,347,0.095100865
G3600690051300,36,69,51300,54,249,303,0.17821783
G3600690051400,36,69,51400,0,211,211,0
G3600690051500,36,69,51500,22,166,188,0.11702128
G3600690051600,36,69,51600,55,223,278,0.19784173
G3600690051700,36,69,51700,99,134,233,0.42489269
G3600690051800,36,69,51800,85,209,294,0.28911564
G3600690051900,36,69,51900,97,125,222,0.43693694
G3600690052000,36,69,52000,27,329,356,0.075842693
G3600690052100,36,69,52100,36,272,308,0.11688311
G3600690052200,36,69,52200,40,139,179,0.22346368
G3600710000100,36,71,100,108,178,286,0.37762237
G3600710000200,36,71,200,87,201,288,0.30208334
G3600710000300,36,71,300,329,563,892,0.36883408
G3600710000400,36,71,400,251,286,537,0.46741155
G3600710000501,36,71,501,241,324,565,0.42654866
G3600710000502,36,71,502,228,366,594,0.38383839
G3600710000600,36,71,600,201,242,443,0.45372459
G3600710001100,36,71,1100,108,267,375,0.28799999
G3600710001200,36,71,1200,119,187,306,0.3888889
G3600710001300,36,71,1300,0,395,395,0
G3600710001500,36,71,1500,229,414,643,0.35614309
G3600710001600,36,71,1600,135,419,554,0.24368231
G3600710002100,36,71,2100,51,247,298,0.17114094
G3600710002200,36,71,2200,84,177,261,0.32183909
G3600710002300,36,71,2300,17,157,174,0.097701147
G3600710010101,36,71,10101,7,546,553,0.012658228
G3600710010102,36,71,10102,55,421,476,0.11554622
G3600710010200,36,71,10200,3,330,333,0.009009009
G3600710010300,36,71,10300,0,353,353,0
G3600710010400,36,71,10400,16,400,416,0.03846154
G3600710010500,36,71,10500,129,817,946,0.13636364
G3600710010600,36,71,10600,37,711,748,0.049465239
G3600710010700,36,71,10700,57,695,752,0.075797871
G3600710010801,36,71,10801,45,288,333,0.13513513
G3600710010802,36,71,10802,12,451,463,0.025917927
G3600710010901,36,71,10901,7,297,304,0.023026315
G3600710010902,36,71,10902,93,571,664,0.14006025
G3600710011000,36,71,11000,102,500,602,0.16943522
G3600710011101,36,71,11101,0,309,309,0
G3600710011102,36,71,11102,7,399,406,0.017241379
G3600710011200,36,71,11200,23,454,477,0.04821803
G3600710011300,36,71,11300,0,561,561,0
G3600710011400,36,71,11400,51,362,413,0.12348668
G3600710011500,36,71,11500,80,432,512,0.15625
G3600710011601,36,71,11601,20,300,320,0.0625
G3600710011602,36,71,11602,65,255,320,0.203125
G3600710011701,36,71,11701,91,546,637,0.14285715
G3600710011702,36,71,11702,69,620,689,0.10014514
G3600710011801,36,71,11801,36,481,517,0.069632493
G3600710011802,36,71,11802,14,265,279,0.050179213
G3600710011900,36,71,11900,27,465,492,0.054878049
G3600710012100,36,71,12100,0,297,297,0
G3600710012200,36,71,12200,24,357,381,0.062992126
G3600710012300,36,71,12300,64,570,634,0.10094637
G3600710012601,36,71,12601,0,270,270,0
G3600710012602,36,71,12602,78,223,301,0.2591362
G3600710012700,36,71,12700,10,288,298,0.033557046
G3600710012800,36,71,12800,8,419,427,0.018735362
G3600710012900,36,71,12900,5,336,341,0.014662757
G3600710013000,36,71,13000,26,530,556,0.046762589
G3600710013100,36,71,13100,0,584,584,0
G3600710013201,36,71,13201,68,493,561,0.12121212
G3600710013202,36,71,13202,39,162,201,0.19402985
G3600710013300,36,71,13300,90,703,793,0.11349306
G3600710013400,36,71,13400,10,298,308,0.032467533
G3600710013500,36,71,13500,53,607,660,0.080303028
G3600710013600,36,71,13600,20,493,513,0.038986355
G3600710013700,36,71,13700,23,194,217,0.10599078
G3600710013800,36,71,13800,66,142,208,0.31730768
G3600710013900,36,71,13900,17,518,535,0.031775702
G3600710014101,36,71,14101,6,316,322,0.018633541
G3600710014102,36,71,14102,52,595,647,0.08037094
G3600710014201,36,71,14201,55,412,467,0.11777302
G3600710014202,36,71,14202,22,625,647,0.03400309
G3600710014301,36,71,14301,25,504,529,0.047258981
G3600710014302,36,71,14302,26,580,606,0.042904291
G3600710014400,36,71,14400,35,425,460,0.076086953
G3600710014501,36,71,14501,18,459,477,0.03773585
G3600710014502,36,71,14502,15,530,545,0.027522936
G3600710014600,36,71,14600,13,640,653,0.019908117
G3600710014700,36,71,14700,40,423,463,0.086393088
G3600710014800,36,71,14800,11,509,520,0.021153847
G3600710014900,36,71,14900,5,385,390,0.012820513
G3600710015003,36,71,15003,100,231,331,0.30211481
G3600710015004,36,71,15004,264,196,460,0.57391304
G3600710015005,36,71,15005,32,393,425,0.075294115
G3600710015006,36,71,15006,118,287,405,0.29135802
G3600710015100,36,71,15100,190,376,566,0.33568904
G3600710015200,36,71,15200,18,1235,1253,0.014365523
G3600730040200,36,73,40200,18,294,312,0.057692308
G3600730040300,36,73,40300,76,150,226,0.33628318
G3600730040400,36,73,40400,115,270,385,0.29870129
G3600730040500,36,73,40500,104,175,279,0.37275985
G3600730040600,36,73,40600,39,483,522,0.074712642
G3600730040700,36,73,40700,171,226,397,0.43073049
G3600730040801,36,73,40801,90,340,430,0.20930232
G3600730040802,36,73,40802,66,284,350,0.18857142
